"","X","group","subject","item","region","measure","sort","condition","skips","rawdata","nozero","ambiguity","continuation","trimmed_nozero"
"271",541,-0.5,"L1 12",39,"disamb","fp","disamb fp",8,0,322,322,0.5,0.5,322
"272",543,-0.5,"L1 12",38,"disamb","fp","disamb fp",7,0,179,179,-0.5,0.5,179
"273",545,-0.5,"L1 12",27,"disamb","fp","disamb fp",8,0,572,572,0.5,0.5,572
"274",547,-0.5,"L1 12",41,"disamb","fp","disamb fp",6,0,304,304,0.5,-0.5,304
"275",549,-0.5,"L1 12",29,"disamb","fp","disamb fp",6,0,228,228,0.5,-0.5,228
"276",551,-0.5,"L1 12",35,"disamb","fp","disamb fp",8,0,243,243,0.5,0.5,243
"277",553,-0.5,"L1 12",40,"disamb","fp","disamb fp",5,0,311,311,-0.5,-0.5,311
"278",555,-0.5,"L1 12",33,"disamb","fp","disamb fp",6,0,150,150,0.5,-0.5,150
"279",557,-0.5,"L1 12",36,"disamb","fp","disamb fp",5,0,165,165,-0.5,-0.5,165
"280",559,-0.5,"L1 12",47,"disamb","fp","disamb fp",8,1,0,NA,0.5,0.5,NA
"281",561,-0.5,"L1 12",34,"disamb","fp","disamb fp",7,0,152,152,-0.5,0.5,152
"282",563,-0.5,"L1 12",48,"disamb","fp","disamb fp",5,0,541,541,-0.5,-0.5,541
"283",565,-0.5,"L1 12",32,"disamb","fp","disamb fp",5,0,429,429,-0.5,-0.5,429
"284",567,-0.5,"L1 12",42,"disamb","fp","disamb fp",7,0,383,383,-0.5,0.5,383
"285",569,-0.5,"L1 12",30,"disamb","fp","disamb fp",7,0,565,565,-0.5,0.5,565
"286",571,-0.5,"L1 12",28,"disamb","fp","disamb fp",5,0,209,209,-0.5,-0.5,209
"287",573,-0.5,"L1 12",44,"disamb","fp","disamb fp",5,0,313,313,-0.5,-0.5,313
"288",575,-0.5,"L1 12",45,"disamb","fp","disamb fp",6,0,321,321,0.5,-0.5,321
"289",578,-0.5,"L1 13",34,"disamb","fp","disamb fp",5,0,219,219,-0.5,-0.5,219
"290",580,-0.5,"L1 13",27,"disamb","fp","disamb fp",6,1,0,NA,0.5,-0.5,NA
"291",582,-0.5,"L1 13",39,"disamb","fp","disamb fp",6,1,0,NA,0.5,-0.5,NA
"292",584,-0.5,"L1 13",40,"disamb","fp","disamb fp",7,0,276,276,-0.5,0.5,276
"293",586,-0.5,"L1 13",32,"disamb","fp","disamb fp",7,0,200,200,-0.5,0.5,200
"294",588,-0.5,"L1 13",46,"disamb","fp","disamb fp",5,1,0,NA,-0.5,-0.5,NA
"295",590,-0.5,"L1 13",41,"disamb","fp","disamb fp",8,0,325,325,0.5,0.5,325
"296",592,-0.5,"L1 13",33,"disamb","fp","disamb fp",8,0,209,209,0.5,0.5,209
"297",594,-0.5,"L1 13",45,"disamb","fp","disamb fp",8,1,0,NA,0.5,0.5,NA
"298",596,-0.5,"L1 13",36,"disamb","fp","disamb fp",7,0,406,406,-0.5,0.5,406
"299",598,-0.5,"L1 13",43,"disamb","fp","disamb fp",6,0,310,310,0.5,-0.5,310
"300",600,-0.5,"L1 13",42,"disamb","fp","disamb fp",5,0,244,244,-0.5,-0.5,244
"301",602,-0.5,"L1 13",37,"disamb","fp","disamb fp",8,1,0,NA,0.5,0.5,NA
"302",604,-0.5,"L1 13",29,"disamb","fp","disamb fp",8,0,270,270,0.5,0.5,270
"303",606,-0.5,"L1 13",48,"disamb","fp","disamb fp",7,0,225,225,-0.5,0.5,225
"304",608,-0.5,"L1 13",44,"disamb","fp","disamb fp",7,0,405,405,-0.5,0.5,405
"305",610,-0.5,"L1 13",47,"disamb","fp","disamb fp",6,0,474,474,0.5,-0.5,474
"306",612,-0.5,"L1 13",35,"disamb","fp","disamb fp",6,1,0,NA,0.5,-0.5,NA
"307",614,-0.5,"L1 13",30,"disamb","fp","disamb fp",5,1,0,NA,-0.5,-0.5,NA
"308",616,-0.5,"L1 13",26,"disamb","fp","disamb fp",5,1,0,NA,-0.5,-0.5,NA
"309",618,-0.5,"L1 13",25,"disamb","fp","disamb fp",8,0,380,380,0.5,0.5,380
"310",620,-0.5,"L1 13",38,"disamb","fp","disamb fp",5,1,0,NA,-0.5,-0.5,NA
"311",622,-0.5,"L1 13",28,"disamb","fp","disamb fp",7,0,176,176,-0.5,0.5,176
"312",624,-0.5,"L1 13",31,"disamb","fp","disamb fp",6,0,264,264,0.5,-0.5,264
"313",626,-0.5,"L1 14",30,"disamb","fp","disamb fp",6,0,260,260,0.5,-0.5,260
"314",628,-0.5,"L1 14",35,"disamb","fp","disamb fp",7,0,177,177,-0.5,0.5,177
"315",630,-0.5,"L1 14",29,"disamb","fp","disamb fp",5,0,349,349,-0.5,-0.5,349
"316",632,-0.5,"L1 14",40,"disamb","fp","disamb fp",8,0,521,521,0.5,0.5,521
"317",634,-0.5,"L1 14",44,"disamb","fp","disamb fp",8,0,194,194,0.5,0.5,194
"318",636,-0.5,"L1 14",45,"disamb","fp","disamb fp",5,0,287,287,-0.5,-0.5,287
"319",638,-0.5,"L1 14",25,"disamb","fp","disamb fp",5,0,251,251,-0.5,-0.5,251
"320",640,-0.5,"L1 14",48,"disamb","fp","disamb fp",8,0,666,666,0.5,0.5,666
"321",642,-0.5,"L1 14",46,"disamb","fp","disamb fp",6,0,245,245,0.5,-0.5,245
"322",644,-0.5,"L1 14",33,"disamb","fp","disamb fp",5,0,164,164,-0.5,-0.5,164
"323",646,-0.5,"L1 14",26,"disamb","fp","disamb fp",6,1,0,NA,0.5,-0.5,NA
"324",648,-0.5,"L1 14",37,"disamb","fp","disamb fp",5,0,204,204,-0.5,-0.5,204
"325",650,-0.5,"L1 14",38,"disamb","fp","disamb fp",6,0,482,482,0.5,-0.5,482
"326",652,-0.5,"L1 14",34,"disamb","fp","disamb fp",6,0,243,243,0.5,-0.5,243
"327",654,-0.5,"L1 14",43,"disamb","fp","disamb fp",7,0,356,356,-0.5,0.5,356
"328",656,-0.5,"L1 14",32,"disamb","fp","disamb fp",8,0,171,171,0.5,0.5,171
"329",658,-0.5,"L1 14",27,"disamb","fp","disamb fp",7,0,500,500,-0.5,0.5,500
"330",660,-0.5,"L1 14",42,"disamb","fp","disamb fp",6,0,549,549,0.5,-0.5,549
"331",662,-0.5,"L1 14",47,"disamb","fp","disamb fp",7,1,0,NA,-0.5,0.5,NA
"332",664,-0.5,"L1 14",41,"disamb","fp","disamb fp",5,0,358,358,-0.5,-0.5,358
"333",666,-0.5,"L1 14",28,"disamb","fp","disamb fp",8,0,206,206,0.5,0.5,206
"334",668,-0.5,"L1 14",39,"disamb","fp","disamb fp",7,1,0,NA,-0.5,0.5,NA
"335",670,-0.5,"L1 14",31,"disamb","fp","disamb fp",7,0,159,159,-0.5,0.5,159
"336",672,-0.5,"L1 14",36,"disamb","fp","disamb fp",8,0,178,178,0.5,0.5,178
"337",673,-0.5,"L1 15",27,"disamb","fp","disamb fp",8,0,178,178,0.5,0.5,178
"338",675,-0.5,"L1 15",33,"disamb","fp","disamb fp",6,0,672,672,0.5,-0.5,672
"339",677,-0.5,"L1 15",25,"disamb","fp","disamb fp",6,0,305,305,0.5,-0.5,305
"340",679,-0.5,"L1 15",28,"disamb","fp","disamb fp",5,0,217,217,-0.5,-0.5,217
"341",681,-0.5,"L1 15",31,"disamb","fp","disamb fp",8,0,172,172,0.5,0.5,172
"342",683,-0.5,"L1 15",43,"disamb","fp","disamb fp",8,0,353,353,0.5,0.5,353
"343",685,-0.5,"L1 15",35,"disamb","fp","disamb fp",8,0,161,161,0.5,0.5,161
"344",687,-0.5,"L1 15",38,"disamb","fp","disamb fp",7,0,179,179,-0.5,0.5,179
"345",689,-0.5,"L1 15",47,"disamb","fp","disamb fp",8,0,176,176,0.5,0.5,176
"346",691,-0.5,"L1 15",34,"disamb","fp","disamb fp",7,0,237,237,-0.5,0.5,237
"347",693,-0.5,"L1 15",42,"disamb","fp","disamb fp",7,0,218,218,-0.5,0.5,218
"348",695,-0.5,"L1 15",39,"disamb","fp","disamb fp",8,0,210,210,0.5,0.5,210
"349",697,-0.5,"L1 15",32,"disamb","fp","disamb fp",5,0,150,150,-0.5,-0.5,150
"350",699,-0.5,"L1 15",30,"disamb","fp","disamb fp",7,0,282,282,-0.5,0.5,282
"351",701,-0.5,"L1 15",48,"disamb","fp","disamb fp",5,0,121,121,-0.5,-0.5,121
"352",703,-0.5,"L1 15",45,"disamb","fp","disamb fp",6,0,595,595,0.5,-0.5,595
"353",705,-0.5,"L1 15",46,"disamb","fp","disamb fp",7,0,532,532,-0.5,0.5,532
"354",707,-0.5,"L1 15",37,"disamb","fp","disamb fp",6,0,431,431,0.5,-0.5,431
"355",709,-0.5,"L1 15",36,"disamb","fp","disamb fp",5,0,151,151,-0.5,-0.5,151
"356",711,-0.5,"L1 15",29,"disamb","fp","disamb fp",6,0,328,328,0.5,-0.5,328
"357",713,-0.5,"L1 15",40,"disamb","fp","disamb fp",5,0,371,371,-0.5,-0.5,371
"358",715,-0.5,"L1 15",44,"disamb","fp","disamb fp",5,0,332,332,-0.5,-0.5,332
"359",717,-0.5,"L1 15",41,"disamb","fp","disamb fp",6,0,662,662,0.5,-0.5,662
"360",719,-0.5,"L1 15",26,"disamb","fp","disamb fp",7,0,328,328,-0.5,0.5,328
"361",721,-0.5,"L1 16",25,"disamb","fp","disamb fp",7,0,191,191,-0.5,0.5,191
"362",723,-0.5,"L1 16",29,"disamb","fp","disamb fp",7,0,764,764,-0.5,0.5,764
"363",725,-0.5,"L1 16",35,"disamb","fp","disamb fp",5,0,212,212,-0.5,-0.5,212
"364",727,-0.5,"L1 16",32,"disamb","fp","disamb fp",6,0,338,338,0.5,-0.5,338
"365",729,-0.5,"L1 16",47,"disamb","fp","disamb fp",5,0,230,230,-0.5,-0.5,230
"366",731,-0.5,"L1 16",37,"disamb","fp","disamb fp",7,0,438,438,-0.5,0.5,438
"367",733,-0.5,"L1 16",43,"disamb","fp","disamb fp",5,0,485,485,-0.5,-0.5,485
"368",735,-0.5,"L1 16",28,"disamb","fp","disamb fp",6,0,142,142,0.5,-0.5,142
"369",737,-0.5,"L1 16",39,"disamb","fp","disamb fp",5,0,188,188,-0.5,-0.5,188
"370",739,-0.5,"L1 16",30,"disamb","fp","disamb fp",8,0,644,644,0.5,0.5,644
"371",741,-0.5,"L1 16",26,"disamb","fp","disamb fp",8,0,424,424,0.5,0.5,424
"372",743,-0.5,"L1 16",27,"disamb","fp","disamb fp",5,0,594,594,-0.5,-0.5,594
"373",745,-0.5,"L1 16",44,"disamb","fp","disamb fp",6,0,301,301,0.5,-0.5,301
"374",747,-0.5,"L1 16",42,"disamb","fp","disamb fp",8,0,279,279,0.5,0.5,279
"375",749,-0.5,"L1 16",33,"disamb","fp","disamb fp",7,0,360,360,-0.5,0.5,360
"376",751,-0.5,"L1 16",45,"disamb","fp","disamb fp",7,0,186,186,-0.5,0.5,186
"377",753,-0.5,"L1 16",48,"disamb","fp","disamb fp",6,0,187,187,0.5,-0.5,187
"378",755,-0.5,"L1 16",46,"disamb","fp","disamb fp",8,0,101,101,0.5,0.5,101
"379",757,-0.5,"L1 16",31,"disamb","fp","disamb fp",5,0,409,409,-0.5,-0.5,409
"380",759,-0.5,"L1 16",38,"disamb","fp","disamb fp",8,0,633,633,0.5,0.5,633
"381",761,-0.5,"L1 16",40,"disamb","fp","disamb fp",6,0,126,126,0.5,-0.5,126
"382",763,-0.5,"L1 16",34,"disamb","fp","disamb fp",8,1,0,NA,0.5,0.5,NA
"383",765,-0.5,"L1 16",41,"disamb","fp","disamb fp",7,1,0,NA,-0.5,0.5,NA
"384",767,-0.5,"L1 16",36,"disamb","fp","disamb fp",6,0,150,150,0.5,-0.5,150
"385",769,-0.5,"L1 17",35,"disamb","fp","disamb fp",6,0,202,202,0.5,-0.5,202
"386",771,-0.5,"L1 17",44,"disamb","fp","disamb fp",7,1,0,NA,-0.5,0.5,NA
"387",773,-0.5,"L1 17",45,"disamb","fp","disamb fp",8,0,129,129,0.5,0.5,129
"388",775,-0.5,"L1 17",27,"disamb","fp","disamb fp",6,1,0,NA,0.5,-0.5,NA
"389",777,-0.5,"L1 17",32,"disamb","fp","disamb fp",7,0,151,151,-0.5,0.5,151
"390",779,-0.5,"L1 17",31,"disamb","fp","disamb fp",6,1,0,NA,0.5,-0.5,NA
"391",781,-0.5,"L1 17",43,"disamb","fp","disamb fp",6,1,0,NA,0.5,-0.5,NA
"392",783,-0.5,"L1 17",25,"disamb","fp","disamb fp",8,0,216,216,0.5,0.5,216
"393",785,-0.5,"L1 17",38,"disamb","fp","disamb fp",5,0,573,573,-0.5,-0.5,573
"394",787,-0.5,"L1 17",46,"disamb","fp","disamb fp",5,1,0,NA,-0.5,-0.5,NA
"395",789,-0.5,"L1 17",40,"disamb","fp","disamb fp",7,1,0,NA,-0.5,0.5,NA
"396",791,-0.5,"L1 17",37,"disamb","fp","disamb fp",8,1,0,NA,0.5,0.5,NA
"397",793,-0.5,"L1 17",41,"disamb","fp","disamb fp",8,0,631,631,0.5,0.5,631
"398",795,-0.5,"L1 17",42,"disamb","fp","disamb fp",5,1,0,NA,-0.5,-0.5,NA
"399",797,-0.5,"L1 17",30,"disamb","fp","disamb fp",5,1,0,NA,-0.5,-0.5,NA
"400",799,-0.5,"L1 17",29,"disamb","fp","disamb fp",8,1,0,NA,0.5,0.5,NA
"401",801,-0.5,"L1 17",28,"disamb","fp","disamb fp",7,0,496,496,-0.5,0.5,496
"402",803,-0.5,"L1 17",33,"disamb","fp","disamb fp",8,1,0,NA,0.5,0.5,NA
"403",805,-0.5,"L1 17",36,"disamb","fp","disamb fp",7,0,126,126,-0.5,0.5,126
"404",807,-0.5,"L1 17",26,"disamb","fp","disamb fp",5,1,0,NA,-0.5,-0.5,NA
"405",809,-0.5,"L1 17",34,"disamb","fp","disamb fp",5,1,0,NA,-0.5,-0.5,NA
"406",811,-0.5,"L1 17",47,"disamb","fp","disamb fp",6,1,0,NA,0.5,-0.5,NA
"407",813,-0.5,"L1 17",48,"disamb","fp","disamb fp",7,0,126,126,-0.5,0.5,126
"408",815,-0.5,"L1 17",39,"disamb","fp","disamb fp",6,1,0,NA,0.5,-0.5,NA
"409",818,-0.5,"L1 18",36,"disamb","fp","disamb fp",8,0,197,197,0.5,0.5,197
"410",820,-0.5,"L1 18",34,"disamb","fp","disamb fp",6,0,155,155,0.5,-0.5,155
"411",822,-0.5,"L1 18",28,"disamb","fp","disamb fp",8,0,271,271,0.5,0.5,271
"412",824,-0.5,"L1 18",40,"disamb","fp","disamb fp",8,0,150,150,0.5,0.5,150
"413",826,-0.5,"L1 18",33,"disamb","fp","disamb fp",5,1,0,NA,-0.5,-0.5,NA
"414",828,-0.5,"L1 18",42,"disamb","fp","disamb fp",6,0,157,157,0.5,-0.5,157
"415",830,-0.5,"L1 18",46,"disamb","fp","disamb fp",6,1,0,NA,0.5,-0.5,NA
"416",832,-0.5,"L1 18",30,"disamb","fp","disamb fp",6,1,0,NA,0.5,-0.5,NA
"417",834,-0.5,"L1 18",27,"disamb","fp","disamb fp",7,0,384,384,-0.5,0.5,384
"418",836,-0.5,"L1 18",47,"disamb","fp","disamb fp",7,1,0,NA,-0.5,0.5,NA
"419",838,-0.5,"L1 18",35,"disamb","fp","disamb fp",7,0,429,429,-0.5,0.5,429
"420",840,-0.5,"L1 18",37,"disamb","fp","disamb fp",5,0,427,427,-0.5,-0.5,427
"421",842,-0.5,"L1 18",25,"disamb","fp","disamb fp",5,1,0,NA,-0.5,-0.5,NA
"422",844,-0.5,"L1 18",44,"disamb","fp","disamb fp",8,0,295,295,0.5,0.5,295
"423",846,-0.5,"L1 18",39,"disamb","fp","disamb fp",7,0,150,150,-0.5,0.5,150
"424",848,-0.5,"L1 18",41,"disamb","fp","disamb fp",5,0,304,304,-0.5,-0.5,304
"425",850,-0.5,"L1 18",29,"disamb","fp","disamb fp",5,0,381,381,-0.5,-0.5,381
"426",852,-0.5,"L1 18",32,"disamb","fp","disamb fp",8,0,419,419,0.5,0.5,419
"427",854,-0.5,"L1 18",26,"disamb","fp","disamb fp",6,0,307,307,0.5,-0.5,307
"428",856,-0.5,"L1 18",31,"disamb","fp","disamb fp",7,0,155,155,-0.5,0.5,155
"429",858,-0.5,"L1 18",43,"disamb","fp","disamb fp",7,0,176,176,-0.5,0.5,176
"430",860,-0.5,"L1 18",45,"disamb","fp","disamb fp",5,0,307,307,-0.5,-0.5,307
"431",862,-0.5,"L1 18",38,"disamb","fp","disamb fp",6,1,0,NA,0.5,-0.5,NA
"432",864,-0.5,"L1 18",48,"disamb","fp","disamb fp",8,0,138,138,0.5,0.5,138
"433",866,-0.5,"L1 19",26,"disamb","fp","disamb fp",7,0,190,190,-0.5,0.5,190
"434",868,-0.5,"L1 19",27,"disamb","fp","disamb fp",8,0,249,249,0.5,0.5,249
"435",870,-0.5,"L1 19",43,"disamb","fp","disamb fp",8,0,184,184,0.5,0.5,184
"436",872,-0.5,"L1 19",40,"disamb","fp","disamb fp",5,0,487,487,-0.5,-0.5,487
"437",874,-0.5,"L1 19",48,"disamb","fp","disamb fp",5,0,127,127,-0.5,-0.5,127
"438",876,-0.5,"L1 19",38,"disamb","fp","disamb fp",7,0,181,181,-0.5,0.5,181
"439",878,-0.5,"L1 19",28,"disamb","fp","disamb fp",5,0,344,344,-0.5,-0.5,344
"440",880,-0.5,"L1 19",31,"disamb","fp","disamb fp",8,1,0,NA,0.5,0.5,NA
"441",882,-0.5,"L1 19",37,"disamb","fp","disamb fp",6,1,0,NA,0.5,-0.5,NA
"442",884,-0.5,"L1 19",30,"disamb","fp","disamb fp",7,1,0,NA,-0.5,0.5,NA
"443",886,-0.5,"L1 19",44,"disamb","fp","disamb fp",5,1,0,NA,-0.5,-0.5,NA
"444",888,-0.5,"L1 19",32,"disamb","fp","disamb fp",5,0,299,299,-0.5,-0.5,299
"445",890,-0.5,"L1 19",42,"disamb","fp","disamb fp",7,0,437,437,-0.5,0.5,437
"446",892,-0.5,"L1 19",46,"disamb","fp","disamb fp",7,0,242,242,-0.5,0.5,242
"447",894,-0.5,"L1 19",34,"disamb","fp","disamb fp",7,0,301,301,-0.5,0.5,301
"448",896,-0.5,"L1 19",39,"disamb","fp","disamb fp",8,1,0,NA,0.5,0.5,NA
"449",898,-0.5,"L1 19",36,"disamb","fp","disamb fp",5,1,0,NA,-0.5,-0.5,NA
"450",900,-0.5,"L1 19",35,"disamb","fp","disamb fp",8,0,232,232,0.5,0.5,232
"451",902,-0.5,"L1 19",25,"disamb","fp","disamb fp",6,0,207,207,0.5,-0.5,207
"452",904,-0.5,"L1 19",45,"disamb","fp","disamb fp",6,0,181,181,0.5,-0.5,181
"453",906,-0.5,"L1 19",29,"disamb","fp","disamb fp",6,0,174,174,0.5,-0.5,174
"454",908,-0.5,"L1 19",41,"disamb","fp","disamb fp",6,0,303,303,0.5,-0.5,303
"455",910,-0.5,"L1 19",33,"disamb","fp","disamb fp",6,0,291,291,0.5,-0.5,291
"456",912,-0.5,"L1 19",47,"disamb","fp","disamb fp",8,1,0,NA,0.5,0.5,NA
"457",913,-0.5,"L1 20",44,"disamb","fp","disamb fp",6,0,234,234,0.5,-0.5,234
"458",915,-0.5,"L1 20",42,"disamb","fp","disamb fp",8,1,0,NA,0.5,0.5,NA
"459",917,-0.5,"L1 20",34,"disamb","fp","disamb fp",8,0,257,257,0.5,0.5,257
"460",919,-0.5,"L1 20",27,"disamb","fp","disamb fp",5,1,0,NA,-0.5,-0.5,NA
"461",921,-0.5,"L1 20",32,"disamb","fp","disamb fp",6,0,83,83,0.5,-0.5,83
"462",923,-0.5,"L1 20",37,"disamb","fp","disamb fp",7,0,97,97,-0.5,0.5,97
"463",925,-0.5,"L1 20",36,"disamb","fp","disamb fp",6,0,132,132,0.5,-0.5,132
"464",927,-0.5,"L1 20",40,"disamb","fp","disamb fp",6,0,188,188,0.5,-0.5,188
"465",929,-0.5,"L1 20",30,"disamb","fp","disamb fp",8,1,0,NA,0.5,0.5,NA
"466",931,-0.5,"L1 20",48,"disamb","fp","disamb fp",6,1,0,NA,0.5,-0.5,NA
"467",933,-0.5,"L1 20",45,"disamb","fp","disamb fp",7,0,169,169,-0.5,0.5,169
"468",935,-0.5,"L1 20",28,"disamb","fp","disamb fp",6,0,161,161,0.5,-0.5,161
"469",937,-0.5,"L1 20",47,"disamb","fp","disamb fp",5,1,0,NA,-0.5,-0.5,NA
"470",939,-0.5,"L1 20",43,"disamb","fp","disamb fp",5,0,235,235,-0.5,-0.5,235
"471",941,-0.5,"L1 20",33,"disamb","fp","disamb fp",7,0,138,138,-0.5,0.5,138
"472",943,-0.5,"L1 20",41,"disamb","fp","disamb fp",7,0,140,140,-0.5,0.5,140
"473",945,-0.5,"L1 20",46,"disamb","fp","disamb fp",8,0,143,143,0.5,0.5,143
"474",947,-0.5,"L1 20",39,"disamb","fp","disamb fp",5,0,207,207,-0.5,-0.5,207
"475",949,-0.5,"L1 20",35,"disamb","fp","disamb fp",5,0,165,165,-0.5,-0.5,165
"476",951,-0.5,"L1 20",31,"disamb","fp","disamb fp",5,0,182,182,-0.5,-0.5,182
"477",953,-0.5,"L1 20",29,"disamb","fp","disamb fp",7,0,122,122,-0.5,0.5,122
"478",955,-0.5,"L1 20",38,"disamb","fp","disamb fp",8,1,0,NA,0.5,0.5,NA
"479",957,-0.5,"L1 20",26,"disamb","fp","disamb fp",8,1,0,NA,0.5,0.5,NA
"480",959,-0.5,"L1 20",25,"disamb","fp","disamb fp",7,1,0,NA,-0.5,0.5,NA
"481",962,-0.5,"L1 21",47,"disamb","fp","disamb fp",6,0,412,412,0.5,-0.5,412
"482",964,-0.5,"L1 21",33,"disamb","fp","disamb fp",8,1,0,NA,0.5,0.5,NA
"483",966,-0.5,"L1 21",31,"disamb","fp","disamb fp",6,0,436,436,0.5,-0.5,436
"484",968,-0.5,"L1 21",28,"disamb","fp","disamb fp",7,0,178,178,-0.5,0.5,178
"485",970,-0.5,"L1 21",29,"disamb","fp","disamb fp",8,1,0,NA,0.5,0.5,NA
"486",972,-0.5,"L1 21",26,"disamb","fp","disamb fp",5,0,286,286,-0.5,-0.5,286
"487",974,-0.5,"L1 21",40,"disamb","fp","disamb fp",7,0,204,204,-0.5,0.5,204
"488",976,-0.5,"L1 21",48,"disamb","fp","disamb fp",7,0,234,234,-0.5,0.5,234
"489",978,-0.5,"L1 21",32,"disamb","fp","disamb fp",7,0,368,368,-0.5,0.5,368
"490",980,-0.5,"L1 21",44,"disamb","fp","disamb fp",7,0,260,260,-0.5,0.5,260
"491",982,-0.5,"L1 21",36,"disamb","fp","disamb fp",7,0,200,200,-0.5,0.5,200
"492",984,-0.5,"L1 21",41,"disamb","fp","disamb fp",8,1,0,NA,0.5,0.5,NA
"493",986,-0.5,"L1 21",34,"disamb","fp","disamb fp",5,0,260,260,-0.5,-0.5,260
"494",988,-0.5,"L1 21",38,"disamb","fp","disamb fp",5,0,274,274,-0.5,-0.5,274
"495",990,-0.5,"L1 21",43,"disamb","fp","disamb fp",6,0,574,574,0.5,-0.5,574
"496",992,-0.5,"L1 21",25,"disamb","fp","disamb fp",8,1,0,NA,0.5,0.5,NA
"497",994,-0.5,"L1 21",37,"disamb","fp","disamb fp",8,0,548,548,0.5,0.5,548
"498",996,-0.5,"L1 21",27,"disamb","fp","disamb fp",6,1,0,NA,0.5,-0.5,NA
"499",998,-0.5,"L1 21",46,"disamb","fp","disamb fp",5,0,334,334,-0.5,-0.5,334
"500",1000,-0.5,"L1 21",42,"disamb","fp","disamb fp",5,0,406,406,-0.5,-0.5,406
"501",1002,-0.5,"L1 21",45,"disamb","fp","disamb fp",8,0,264,264,0.5,0.5,264
"502",1004,-0.5,"L1 21",35,"disamb","fp","disamb fp",6,1,0,NA,0.5,-0.5,NA
"503",1006,-0.5,"L1 21",39,"disamb","fp","disamb fp",6,1,0,NA,0.5,-0.5,NA
"504",1008,-0.5,"L1 21",30,"disamb","fp","disamb fp",5,1,0,NA,-0.5,-0.5,NA
"505",1010,-0.5,"L1 22",43,"disamb","fp","disamb fp",7,0,214,214,-0.5,0.5,214
"506",1012,-0.5,"L1 22",39,"disamb","fp","disamb fp",7,0,434,434,-0.5,0.5,434
"507",1014,-0.5,"L1 22",46,"disamb","fp","disamb fp",6,0,108,108,0.5,-0.5,108
"508",1016,-0.5,"L1 22",48,"disamb","fp","disamb fp",8,1,0,NA,0.5,0.5,NA
"509",1018,-0.5,"L1 22",40,"disamb","fp","disamb fp",8,0,348,348,0.5,0.5,348
"510",1020,-0.5,"L1 22",42,"disamb","fp","disamb fp",6,0,160,160,0.5,-0.5,160
"511",1022,-0.5,"L1 22",25,"disamb","fp","disamb fp",5,0,251,251,-0.5,-0.5,251
"512",1024,-0.5,"L1 22",35,"disamb","fp","disamb fp",7,0,175,175,-0.5,0.5,175
"513",1026,-0.5,"L1 22",29,"disamb","fp","disamb fp",5,0,379,379,-0.5,-0.5,379
"514",1028,-0.5,"L1 22",37,"disamb","fp","disamb fp",5,0,198,198,-0.5,-0.5,198
"515",1030,-0.5,"L1 22",45,"disamb","fp","disamb fp",5,0,267,267,-0.5,-0.5,267
"516",1032,-0.5,"L1 22",41,"disamb","fp","disamb fp",5,0,268,268,-0.5,-0.5,268
"517",1034,-0.5,"L1 22",26,"disamb","fp","disamb fp",6,0,254,254,0.5,-0.5,254
"518",1036,-0.5,"L1 22",32,"disamb","fp","disamb fp",8,0,288,288,0.5,0.5,288
"519",1038,-0.5,"L1 22",47,"disamb","fp","disamb fp",7,0,142,142,-0.5,0.5,142
"520",1040,-0.5,"L1 22",27,"disamb","fp","disamb fp",7,0,474,474,-0.5,0.5,474
"521",1042,-0.5,"L1 22",44,"disamb","fp","disamb fp",8,0,272,272,0.5,0.5,272
"522",1044,-0.5,"L1 22",28,"disamb","fp","disamb fp",8,0,103,103,0.5,0.5,103
"523",1046,-0.5,"L1 22",30,"disamb","fp","disamb fp",6,0,254,254,0.5,-0.5,254
"524",1048,-0.5,"L1 22",34,"disamb","fp","disamb fp",6,0,472,472,0.5,-0.5,472
"525",1050,-0.5,"L1 22",36,"disamb","fp","disamb fp",8,0,267,267,0.5,0.5,267
"526",1052,-0.5,"L1 22",31,"disamb","fp","disamb fp",7,0,383,383,-0.5,0.5,383
"527",1054,-0.5,"L1 22",33,"disamb","fp","disamb fp",5,0,760,760,-0.5,-0.5,760
"528",1056,-0.5,"L1 22",38,"disamb","fp","disamb fp",6,0,199,199,0.5,-0.5,199
"529",1058,-0.5,"L1 23",35,"disamb","fp","disamb fp",5,0,219,219,-0.5,-0.5,219
"530",1060,-0.5,"L1 23",42,"disamb","fp","disamb fp",8,0,298,298,0.5,0.5,298
"531",1062,-0.5,"L1 23",33,"disamb","fp","disamb fp",7,0,422,422,-0.5,0.5,422
"532",1064,-0.5,"L1 23",32,"disamb","fp","disamb fp",6,0,248,248,0.5,-0.5,248
"533",1066,-0.5,"L1 23",29,"disamb","fp","disamb fp",7,0,169,169,-0.5,0.5,169
"534",1068,-0.5,"L1 23",30,"disamb","fp","disamb fp",8,0,370,370,0.5,0.5,370
"535",1070,-0.5,"L1 23",26,"disamb","fp","disamb fp",8,0,322,322,0.5,0.5,322
"536",1072,-0.5,"L1 23",38,"disamb","fp","disamb fp",8,0,110,110,0.5,0.5,110
"537",1074,-0.5,"L1 23",34,"disamb","fp","disamb fp",8,0,151,151,0.5,0.5,151
"538",1076,-0.5,"L1 23",31,"disamb","fp","disamb fp",5,0,379,379,-0.5,-0.5,379
"539",1078,-0.5,"L1 23",41,"disamb","fp","disamb fp",7,0,122,122,-0.5,0.5,122
"540",1080,-0.5,"L1 23",47,"disamb","fp","disamb fp",5,0,657,657,-0.5,-0.5,657
