"","X","group","subject","item","region","measure","sort","condition","skips","rawdata","nozero","ambiguity","continuation","trimmed_nozero"
"1080",48136,0.5,"L2 5",35,"disamb","tt","disamb tt",7,0,1520,1520,-0.5,0.5,1520
"1081",48137,0.5,"L2 6",48,"disamb","tt","disamb tt",5,0,1336,1336,-0.5,-0.5,1336
"1082",48139,0.5,"L2 6",40,"disamb","tt","disamb tt",5,0,1708,1708,-0.5,-0.5,1708
"1083",48141,0.5,"L2 6",28,"disamb","tt","disamb tt",5,0,1049,1049,-0.5,-0.5,1049
"1084",48143,0.5,"L2 6",46,"disamb","tt","disamb tt",7,0,641,641,-0.5,0.5,641
"1085",48145,0.5,"L2 6",30,"disamb","tt","disamb tt",7,0,336,336,-0.5,0.5,336
"1086",48147,0.5,"L2 6",31,"disamb","tt","disamb tt",8,0,2609,2609,0.5,0.5,2609
"1087",48149,0.5,"L2 6",38,"disamb","tt","disamb tt",7,0,4462,4462,-0.5,0.5,4462
"1088",48151,0.5,"L2 6",35,"disamb","tt","disamb tt",8,0,1479,1479,0.5,0.5,1479
"1089",48153,0.5,"L2 6",44,"disamb","tt","disamb tt",5,0,1399,1399,-0.5,-0.5,1399
"1090",48155,0.5,"L2 6",29,"disamb","tt","disamb tt",6,0,1485,1485,0.5,-0.5,1485
"1091",48157,0.5,"L2 6",32,"disamb","tt","disamb tt",5,0,2108,2108,-0.5,-0.5,2108
"1092",48159,0.5,"L2 6",47,"disamb","tt","disamb tt",8,0,1664,1664,0.5,0.5,1664
"1093",48161,0.5,"L2 6",41,"disamb","tt","disamb tt",6,0,1740,1740,0.5,-0.5,1740
"1094",48163,0.5,"L2 6",33,"disamb","tt","disamb tt",6,0,1302,1302,0.5,-0.5,1302
"1095",48165,0.5,"L2 6",27,"disamb","tt","disamb tt",8,0,2478,2478,0.5,0.5,2478
"1096",48167,0.5,"L2 6",25,"disamb","tt","disamb tt",6,0,666,666,0.5,-0.5,666
"1097",48169,0.5,"L2 6",39,"disamb","tt","disamb tt",8,0,1982,1982,0.5,0.5,1982
"1098",48171,0.5,"L2 6",42,"disamb","tt","disamb tt",7,0,1562,1562,-0.5,0.5,1562
"1099",48173,0.5,"L2 6",45,"disamb","tt","disamb tt",6,0,804,804,0.5,-0.5,804
"1100",48175,0.5,"L2 6",36,"disamb","tt","disamb tt",5,0,717,717,-0.5,-0.5,717
"1101",48177,0.5,"L2 6",34,"disamb","tt","disamb tt",7,0,406,406,-0.5,0.5,406
"1102",48179,0.5,"L2 6",37,"disamb","tt","disamb tt",6,0,695,695,0.5,-0.5,695
"1103",48181,0.5,"L2 6",26,"disamb","tt","disamb tt",7,0,4448,4448,-0.5,0.5,4448
"1104",48183,0.5,"L2 6",43,"disamb","tt","disamb tt",8,0,2515,2515,0.5,0.5,2515
"1105",48185,0.5,"L2 7",47,"disamb","tt","disamb tt",5,0,1568,1568,-0.5,-0.5,1568
"1106",48187,0.5,"L2 7",31,"disamb","tt","disamb tt",5,0,1666,1666,-0.5,-0.5,1666
"1107",48189,0.5,"L2 7",30,"disamb","tt","disamb tt",8,0,1135,1135,0.5,0.5,1135
"1108",48191,0.5,"L2 7",44,"disamb","tt","disamb tt",6,0,699,699,0.5,-0.5,699
"1109",48193,0.5,"L2 7",42,"disamb","tt","disamb tt",8,0,356,356,0.5,0.5,356
"1110",48195,0.5,"L2 7",38,"disamb","tt","disamb tt",8,0,984,984,0.5,0.5,984
"1111",48197,0.5,"L2 7",39,"disamb","tt","disamb tt",5,0,540,540,-0.5,-0.5,540
"1112",48199,0.5,"L2 7",37,"disamb","tt","disamb tt",7,0,1184,1184,-0.5,0.5,1184
"1113",48201,0.5,"L2 7",28,"disamb","tt","disamb tt",6,0,299,299,0.5,-0.5,299
"1114",48203,0.5,"L2 7",27,"disamb","tt","disamb tt",5,0,286,286,-0.5,-0.5,286
"1115",48205,0.5,"L2 7",34,"disamb","tt","disamb tt",8,0,287,287,0.5,0.5,287
"1116",48207,0.5,"L2 7",32,"disamb","tt","disamb tt",6,0,282,282,0.5,-0.5,282
"1117",48209,0.5,"L2 7",36,"disamb","tt","disamb tt",6,0,377,377,0.5,-0.5,377
"1118",48211,0.5,"L2 7",35,"disamb","tt","disamb tt",5,0,198,198,-0.5,-0.5,198
"1119",48213,0.5,"L2 7",45,"disamb","tt","disamb tt",7,0,676,676,-0.5,0.5,676
"1120",48215,0.5,"L2 7",33,"disamb","tt","disamb tt",7,0,327,327,-0.5,0.5,327
"1121",48217,0.5,"L2 7",29,"disamb","tt","disamb tt",7,0,464,464,-0.5,0.5,464
"1122",48219,0.5,"L2 7",48,"disamb","tt","disamb tt",6,0,263,263,0.5,-0.5,263
"1123",48221,0.5,"L2 7",26,"disamb","tt","disamb tt",8,0,1442,1442,0.5,0.5,1442
"1124",48223,0.5,"L2 7",41,"disamb","tt","disamb tt",7,0,1323,1323,-0.5,0.5,1323
"1125",48225,0.5,"L2 7",25,"disamb","tt","disamb tt",7,0,244,244,-0.5,0.5,244
"1126",48227,0.5,"L2 7",40,"disamb","tt","disamb tt",6,0,373,373,0.5,-0.5,373
"1127",48229,0.5,"L2 7",43,"disamb","tt","disamb tt",5,0,583,583,-0.5,-0.5,583
"1128",48231,0.5,"L2 7",46,"disamb","tt","disamb tt",8,0,349,349,0.5,0.5,349
"1129",48234,0.5,"L2 8",35,"disamb","tt","disamb tt",6,0,1729,1729,0.5,-0.5,1729
"1130",48236,0.5,"L2 8",41,"disamb","tt","disamb tt",8,0,1471,1471,0.5,0.5,1471
"1131",48238,0.5,"L2 8",47,"disamb","tt","disamb tt",6,0,1270,1270,0.5,-0.5,1270
"1132",48240,0.5,"L2 8",29,"disamb","tt","disamb tt",8,0,1473,1473,0.5,0.5,1473
"1133",48242,0.5,"L2 8",28,"disamb","tt","disamb tt",7,0,1793,1793,-0.5,0.5,1793
"1134",48244,0.5,"L2 8",46,"disamb","tt","disamb tt",5,0,3320,3320,-0.5,-0.5,3320
"1135",48246,0.5,"L2 8",31,"disamb","tt","disamb tt",6,0,1821,1821,0.5,-0.5,1821
"1136",48248,0.5,"L2 8",44,"disamb","tt","disamb tt",7,0,1895,1895,-0.5,0.5,1895
"1137",48250,0.5,"L2 8",39,"disamb","tt","disamb tt",6,0,2288,2288,0.5,-0.5,2288
"1138",48252,0.5,"L2 8",36,"disamb","tt","disamb tt",7,0,1819,1819,-0.5,0.5,1819
"1139",48254,0.5,"L2 8",38,"disamb","tt","disamb tt",5,0,983,983,-0.5,-0.5,983
"1140",48256,0.5,"L2 8",32,"disamb","tt","disamb tt",7,0,1384,1384,-0.5,0.5,1384
"1141",48258,0.5,"L2 8",34,"disamb","tt","disamb tt",5,0,784,784,-0.5,-0.5,784
"1142",48260,0.5,"L2 8",30,"disamb","tt","disamb tt",5,0,544,544,-0.5,-0.5,544
"1143",48262,0.5,"L2 8",26,"disamb","tt","disamb tt",5,0,702,702,-0.5,-0.5,702
"1144",48264,0.5,"L2 8",40,"disamb","tt","disamb tt",7,0,1079,1079,-0.5,0.5,1079
"1145",48266,0.5,"L2 8",33,"disamb","tt","disamb tt",8,0,1420,1420,0.5,0.5,1420
"1146",48268,0.5,"L2 8",37,"disamb","tt","disamb tt",8,0,1632,1632,0.5,0.5,1632
"1147",48270,0.5,"L2 8",25,"disamb","tt","disamb tt",8,0,992,992,0.5,0.5,992
"1148",48272,0.5,"L2 8",45,"disamb","tt","disamb tt",8,0,1070,1070,0.5,0.5,1070
"1149",48274,0.5,"L2 8",27,"disamb","tt","disamb tt",6,0,1368,1368,0.5,-0.5,1368
"1150",48276,0.5,"L2 8",43,"disamb","tt","disamb tt",6,0,412,412,0.5,-0.5,412
"1151",48278,0.5,"L2 8",48,"disamb","tt","disamb tt",7,0,1398,1398,-0.5,0.5,1398
"1152",48280,0.5,"L2 8",42,"disamb","tt","disamb tt",5,0,408,408,-0.5,-0.5,408
"1153",48281,0.5,"L2 9",29,"disamb","tt","disamb tt",5,0,734,734,-0.5,-0.5,734
"1154",48283,0.5,"L2 9",31,"disamb","tt","disamb tt",7,0,4474,4474,-0.5,0.5,4474
"1155",48285,0.5,"L2 9",44,"disamb","tt","disamb tt",8,0,2256,2256,0.5,0.5,2256
"1156",48287,0.5,"L2 9",32,"disamb","tt","disamb tt",8,0,2412,2412,0.5,0.5,2412
"1157",48289,0.5,"L2 9",26,"disamb","tt","disamb tt",6,0,1028,1028,0.5,-0.5,1028
"1158",48291,0.5,"L2 9",33,"disamb","tt","disamb tt",5,0,734,734,-0.5,-0.5,734
"1159",48293,0.5,"L2 9",47,"disamb","tt","disamb tt",7,0,2394,2394,-0.5,0.5,2394
"1160",48295,0.5,"L2 9",45,"disamb","tt","disamb tt",5,0,512,512,-0.5,-0.5,512
"1161",48297,0.5,"L2 9",37,"disamb","tt","disamb tt",5,0,3584,3584,-0.5,-0.5,3584
"1162",48299,0.5,"L2 9",46,"disamb","tt","disamb tt",6,0,1364,1364,0.5,-0.5,1364
"1163",48301,0.5,"L2 9",25,"disamb","tt","disamb tt",5,0,1282,1282,-0.5,-0.5,1282
"1164",48303,0.5,"L2 9",40,"disamb","tt","disamb tt",8,0,598,598,0.5,0.5,598
"1165",48305,0.5,"L2 9",27,"disamb","tt","disamb tt",7,0,2674,2674,-0.5,0.5,2674
"1166",48307,0.5,"L2 9",41,"disamb","tt","disamb tt",5,0,3596,3596,-0.5,-0.5,3596
"1167",48309,0.5,"L2 9",30,"disamb","tt","disamb tt",6,0,270,270,0.5,-0.5,270
"1168",48311,0.5,"L2 9",38,"disamb","tt","disamb tt",6,0,522,522,0.5,-0.5,522
"1169",48313,0.5,"L2 9",39,"disamb","tt","disamb tt",7,0,2082,2082,-0.5,0.5,2082
"1170",48315,0.5,"L2 9",43,"disamb","tt","disamb tt",7,0,2770,2770,-0.5,0.5,2770
"1171",48317,0.5,"L2 9",28,"disamb","tt","disamb tt",8,0,744,744,0.5,0.5,744
"1172",48319,0.5,"L2 9",34,"disamb","tt","disamb tt",6,0,588,588,0.5,-0.5,588
"1173",48321,0.5,"L2 9",36,"disamb","tt","disamb tt",8,0,1446,1446,0.5,0.5,1446
"1174",48323,0.5,"L2 9",35,"disamb","tt","disamb tt",7,0,1610,1610,-0.5,0.5,1610
"1175",48325,0.5,"L2 9",48,"disamb","tt","disamb tt",8,0,734,734,0.5,0.5,734
"1176",48327,0.5,"L2 9",42,"disamb","tt","disamb tt",6,0,2622,2622,0.5,-0.5,2622
"1177",48330,0.5,"L2 10",30,"disamb","tt","disamb tt",7,0,772,772,-0.5,0.5,772
"1178",48332,0.5,"L2 10",32,"disamb","tt","disamb tt",5,0,1734,1734,-0.5,-0.5,1734
"1179",48334,0.5,"L2 10",41,"disamb","tt","disamb tt",6,0,992,992,0.5,-0.5,992
"1180",48336,0.5,"L2 10",36,"disamb","tt","disamb tt",5,0,1590,1590,-0.5,-0.5,1590
"1181",48338,0.5,"L2 10",40,"disamb","tt","disamb tt",5,0,1112,1112,-0.5,-0.5,1112
"1182",48340,0.5,"L2 10",27,"disamb","tt","disamb tt",8,0,2946,2946,0.5,0.5,2946
"1183",48342,0.5,"L2 10",46,"disamb","tt","disamb tt",7,0,696,696,-0.5,0.5,696
"1184",48344,0.5,"L2 10",42,"disamb","tt","disamb tt",7,0,686,686,-0.5,0.5,686
"1185",48346,0.5,"L2 10",37,"disamb","tt","disamb tt",6,0,1594,1594,0.5,-0.5,1594
"1186",48348,0.5,"L2 10",28,"disamb","tt","disamb tt",5,0,1544,1544,-0.5,-0.5,1544
"1187",48350,0.5,"L2 10",35,"disamb","tt","disamb tt",8,0,306,306,0.5,0.5,306
"1188",48352,0.5,"L2 10",48,"disamb","tt","disamb tt",5,0,512,512,-0.5,-0.5,512
"1189",48354,0.5,"L2 10",33,"disamb","tt","disamb tt",6,0,426,426,0.5,-0.5,426
"1190",48356,0.5,"L2 10",25,"disamb","tt","disamb tt",6,0,328,328,0.5,-0.5,328
"1191",48358,0.5,"L2 10",29,"disamb","tt","disamb tt",6,0,386,386,0.5,-0.5,386
"1192",48360,0.5,"L2 10",31,"disamb","tt","disamb tt",8,0,436,436,0.5,0.5,436
"1193",48362,0.5,"L2 10",44,"disamb","tt","disamb tt",5,0,620,620,-0.5,-0.5,620
"1194",48364,0.5,"L2 10",34,"disamb","tt","disamb tt",7,0,1008,1008,-0.5,0.5,1008
"1195",48366,0.5,"L2 10",26,"disamb","tt","disamb tt",7,0,350,350,-0.5,0.5,350
"1196",48368,0.5,"L2 10",39,"disamb","tt","disamb tt",8,0,1674,1674,0.5,0.5,1674
"1197",48370,0.5,"L2 10",47,"disamb","tt","disamb tt",8,0,1564,1564,0.5,0.5,1564
"1198",48372,0.5,"L2 10",38,"disamb","tt","disamb tt",7,0,868,868,-0.5,0.5,868
"1199",48374,0.5,"L2 10",45,"disamb","tt","disamb tt",6,0,828,828,0.5,-0.5,828
"1200",48376,0.5,"L2 10",43,"disamb","tt","disamb tt",8,0,304,304,0.5,0.5,304
"1201",48378,0.5,"L2 11",25,"disamb","tt","disamb tt",7,0,1900,1900,-0.5,0.5,1900
"1202",48380,0.5,"L2 11",45,"disamb","tt","disamb tt",7,0,836,836,-0.5,0.5,836
"1203",48382,0.5,"L2 11",26,"disamb","tt","disamb tt",8,0,1162,1162,0.5,0.5,1162
"1204",48384,0.5,"L2 11",46,"disamb","tt","disamb tt",8,0,1380,1380,0.5,0.5,1380
"1205",48386,0.5,"L2 11",27,"disamb","tt","disamb tt",5,0,2074,2074,-0.5,-0.5,2074
"1206",48388,0.5,"L2 11",31,"disamb","tt","disamb tt",5,0,714,714,-0.5,-0.5,714
"1207",48390,0.5,"L2 11",41,"disamb","tt","disamb tt",7,0,2190,2190,-0.5,0.5,2190
"1208",48392,0.5,"L2 11",30,"disamb","tt","disamb tt",8,0,2676,2676,0.5,0.5,2676
"1209",48394,0.5,"L2 11",38,"disamb","tt","disamb tt",8,0,666,666,0.5,0.5,666
"1210",48396,0.5,"L2 11",47,"disamb","tt","disamb tt",5,0,1252,1252,-0.5,-0.5,1252
"1211",48398,0.5,"L2 11",36,"disamb","tt","disamb tt",6,0,934,934,0.5,-0.5,934
"1212",48400,0.5,"L2 11",37,"disamb","tt","disamb tt",7,0,1900,1900,-0.5,0.5,1900
"1213",48402,0.5,"L2 11",32,"disamb","tt","disamb tt",6,0,1604,1604,0.5,-0.5,1604
"1214",48404,0.5,"L2 11",44,"disamb","tt","disamb tt",6,0,876,876,0.5,-0.5,876
"1215",48406,0.5,"L2 11",43,"disamb","tt","disamb tt",5,0,1092,1092,-0.5,-0.5,1092
"1216",48408,0.5,"L2 11",28,"disamb","tt","disamb tt",6,0,1068,1068,0.5,-0.5,1068
"1217",48410,0.5,"L2 11",48,"disamb","tt","disamb tt",6,0,1016,1016,0.5,-0.5,1016
"1218",48412,0.5,"L2 11",42,"disamb","tt","disamb tt",8,0,796,796,0.5,0.5,796
"1219",48414,0.5,"L2 11",40,"disamb","tt","disamb tt",6,0,806,806,0.5,-0.5,806
"1220",48416,0.5,"L2 11",35,"disamb","tt","disamb tt",5,0,1088,1088,-0.5,-0.5,1088
"1221",48418,0.5,"L2 11",33,"disamb","tt","disamb tt",7,0,686,686,-0.5,0.5,686
"1222",48420,0.5,"L2 11",39,"disamb","tt","disamb tt",5,0,846,846,-0.5,-0.5,846
"1223",48422,0.5,"L2 11",29,"disamb","tt","disamb tt",7,0,572,572,-0.5,0.5,572
"1224",48424,0.5,"L2 11",34,"disamb","tt","disamb tt",8,0,416,416,0.5,0.5,416
"1225",48426,0.5,"L2 12",33,"disamb","tt","disamb tt",6,0,772,772,0.5,-0.5,772
"1226",48428,0.5,"L2 12",34,"disamb","tt","disamb tt",7,0,1393,1393,-0.5,0.5,1393
"1227",48430,0.5,"L2 12",43,"disamb","tt","disamb tt",8,0,226,226,0.5,0.5,226
"1228",48432,0.5,"L2 12",35,"disamb","tt","disamb tt",8,0,1422,1422,0.5,0.5,1422
"1229",48434,0.5,"L2 12",38,"disamb","tt","disamb tt",7,0,329,329,-0.5,0.5,329
"1230",48436,0.5,"L2 12",44,"disamb","tt","disamb tt",5,0,2086,2086,-0.5,-0.5,2086
"1231",48438,0.5,"L2 12",25,"disamb","tt","disamb tt",6,0,164,164,0.5,-0.5,164
"1232",48440,0.5,"L2 12",36,"disamb","tt","disamb tt",5,0,1478,1478,-0.5,-0.5,1478
"1233",48442,0.5,"L2 12",28,"disamb","tt","disamb tt",5,0,585,585,-0.5,-0.5,585
"1234",48444,0.5,"L2 12",31,"disamb","tt","disamb tt",8,0,284,284,0.5,0.5,284
"1235",48446,0.5,"L2 12",29,"disamb","tt","disamb tt",6,0,923,923,0.5,-0.5,923
"1236",48448,0.5,"L2 12",30,"disamb","tt","disamb tt",7,0,246,246,-0.5,0.5,246
"1237",48450,0.5,"L2 12",45,"disamb","tt","disamb tt",6,0,288,288,0.5,-0.5,288
"1238",48452,0.5,"L2 12",27,"disamb","tt","disamb tt",8,0,1688,1688,0.5,0.5,1688
"1239",48454,0.5,"L2 12",46,"disamb","tt","disamb tt",7,0,1698,1698,-0.5,0.5,1698
"1240",48456,0.5,"L2 12",41,"disamb","tt","disamb tt",6,0,499,499,0.5,-0.5,499
"1241",48458,0.5,"L2 12",37,"disamb","tt","disamb tt",6,0,303,303,0.5,-0.5,303
"1242",48460,0.5,"L2 12",32,"disamb","tt","disamb tt",5,0,1177,1177,-0.5,-0.5,1177
"1243",48462,0.5,"L2 12",42,"disamb","tt","disamb tt",7,0,684,684,-0.5,0.5,684
"1244",48464,0.5,"L2 12",47,"disamb","tt","disamb tt",8,0,847,847,0.5,0.5,847
"1245",48466,0.5,"L2 12",48,"disamb","tt","disamb tt",5,0,560,560,-0.5,-0.5,560
"1246",48468,0.5,"L2 12",39,"disamb","tt","disamb tt",8,0,478,478,0.5,0.5,478
"1247",48470,0.5,"L2 12",26,"disamb","tt","disamb tt",7,0,1337,1337,-0.5,0.5,1337
"1248",48472,0.5,"L2 12",40,"disamb","tt","disamb tt",5,0,323,323,-0.5,-0.5,323
"1249",48473,0.5,"L2 13",47,"disamb","tt","disamb tt",6,0,452,452,0.5,-0.5,452
"1250",48475,0.5,"L2 13",27,"disamb","tt","disamb tt",6,0,1042,1042,0.5,-0.5,1042
"1251",48477,0.5,"L2 13",41,"disamb","tt","disamb tt",8,0,548,548,0.5,0.5,548
"1252",48479,0.5,"L2 13",35,"disamb","tt","disamb tt",6,0,842,842,0.5,-0.5,842
"1253",48481,0.5,"L2 13",37,"disamb","tt","disamb tt",8,0,796,796,0.5,0.5,796
"1254",48483,0.5,"L2 13",43,"disamb","tt","disamb tt",6,0,1056,1056,0.5,-0.5,1056
"1255",48485,0.5,"L2 13",44,"disamb","tt","disamb tt",7,0,942,942,-0.5,0.5,942
"1256",48487,0.5,"L2 13",46,"disamb","tt","disamb tt",5,0,714,714,-0.5,-0.5,714
"1257",48489,0.5,"L2 13",25,"disamb","tt","disamb tt",8,0,1344,1344,0.5,0.5,1344
"1258",48491,0.5,"L2 13",30,"disamb","tt","disamb tt",5,0,996,996,-0.5,-0.5,996
"1259",48493,0.5,"L2 13",29,"disamb","tt","disamb tt",8,0,1270,1270,0.5,0.5,1270
"1260",48495,0.5,"L2 13",31,"disamb","tt","disamb tt",6,0,406,406,0.5,-0.5,406
"1261",48497,0.5,"L2 13",38,"disamb","tt","disamb tt",5,0,986,986,-0.5,-0.5,986
"1262",48499,0.5,"L2 13",32,"disamb","tt","disamb tt",7,0,758,758,-0.5,0.5,758
"1263",48501,0.5,"L2 13",34,"disamb","tt","disamb tt",5,0,416,416,-0.5,-0.5,416
"1264",48503,0.5,"L2 13",26,"disamb","tt","disamb tt",5,0,760,760,-0.5,-0.5,760
"1265",48505,0.5,"L2 13",39,"disamb","tt","disamb tt",6,0,586,586,0.5,-0.5,586
"1266",48507,0.5,"L2 13",33,"disamb","tt","disamb tt",8,0,376,376,0.5,0.5,376
"1267",48509,0.5,"L2 13",36,"disamb","tt","disamb tt",7,0,760,760,-0.5,0.5,760
"1268",48511,0.5,"L2 13",48,"disamb","tt","disamb tt",7,0,486,486,-0.5,0.5,486
"1269",48513,0.5,"L2 13",40,"disamb","tt","disamb tt",7,0,1002,1002,-0.5,0.5,1002
"1270",48515,0.5,"L2 13",45,"disamb","tt","disamb tt",8,0,452,452,0.5,0.5,452
"1271",48517,0.5,"L2 13",42,"disamb","tt","disamb tt",5,0,758,758,-0.5,-0.5,758
"1272",48519,0.5,"L2 13",28,"disamb","tt","disamb tt",7,0,800,800,-0.5,0.5,800
"1273",48522,0.5,"L2 14",41,"disamb","tt","disamb tt",5,0,1258,1258,-0.5,-0.5,1258
"1274",48524,0.5,"L2 14",34,"disamb","tt","disamb tt",6,0,682,682,0.5,-0.5,682
"1275",48526,0.5,"L2 14",35,"disamb","tt","disamb tt",7,0,2278,2278,-0.5,0.5,2278
"1276",48528,0.5,"L2 14",27,"disamb","tt","disamb tt",7,0,1944,1944,-0.5,0.5,1944
"1277",48530,0.5,"L2 14",44,"disamb","tt","disamb tt",8,0,1652,1652,0.5,0.5,1652
"1278",48532,0.5,"L2 14",33,"disamb","tt","disamb tt",5,0,454,454,-0.5,-0.5,454
"1279",48534,0.5,"L2 14",28,"disamb","tt","disamb tt",8,0,1114,1114,0.5,0.5,1114
"1280",48536,0.5,"L2 14",26,"disamb","tt","disamb tt",6,0,1728,1728,0.5,-0.5,1728
"1281",48538,0.5,"L2 14",37,"disamb","tt","disamb tt",5,0,1124,1124,-0.5,-0.5,1124
"1282",48540,0.5,"L2 14",36,"disamb","tt","disamb tt",8,0,810,810,0.5,0.5,810
"1283",48542,0.5,"L2 14",46,"disamb","tt","disamb tt",6,0,1050,1050,0.5,-0.5,1050
"1284",48544,0.5,"L2 14",29,"disamb","tt","disamb tt",5,0,748,748,-0.5,-0.5,748
"1285",48546,0.5,"L2 14",38,"disamb","tt","disamb tt",6,0,350,350,0.5,-0.5,350
"1286",48548,0.5,"L2 14",39,"disamb","tt","disamb tt",7,0,2136,2136,-0.5,0.5,2136
"1287",48550,0.5,"L2 14",47,"disamb","tt","disamb tt",7,0,2396,2396,-0.5,0.5,2396
"1288",48552,0.5,"L2 14",25,"disamb","tt","disamb tt",5,0,266,266,-0.5,-0.5,266
"1289",48554,0.5,"L2 14",48,"disamb","tt","disamb tt",8,0,1008,1008,0.5,0.5,1008
"1290",48556,0.5,"L2 14",42,"disamb","tt","disamb tt",6,0,660,660,0.5,-0.5,660
"1291",48558,0.5,"L2 14",45,"disamb","tt","disamb tt",5,0,826,826,-0.5,-0.5,826
"1292",48560,0.5,"L2 14",43,"disamb","tt","disamb tt",7,0,458,458,-0.5,0.5,458
"1293",48562,0.5,"L2 14",32,"disamb","tt","disamb tt",8,0,600,600,0.5,0.5,600
"1294",48564,0.5,"L2 14",40,"disamb","tt","disamb tt",8,0,1366,1366,0.5,0.5,1366
"1295",48566,0.5,"L2 14",30,"disamb","tt","disamb tt",6,0,266,266,0.5,-0.5,266
"1296",48568,0.5,"L2 14",31,"disamb","tt","disamb tt",7,0,690,690,-0.5,0.5,690
"1297",48570,0.5,"L2 15",34,"disamb","tt","disamb tt",7,0,260,260,-0.5,0.5,260
"1298",48572,0.5,"L2 15",30,"disamb","tt","disamb tt",7,0,464,464,-0.5,0.5,464
"1299",48574,0.5,"L2 15",35,"disamb","tt","disamb tt",8,0,258,258,0.5,0.5,258
"1300",48576,0.5,"L2 15",38,"disamb","tt","disamb tt",7,0,546,546,-0.5,0.5,546
"1301",48578,0.5,"L2 15",46,"disamb","tt","disamb tt",7,0,266,266,-0.5,0.5,266
"1302",48579,0.5,"L2 15",36,"disamb","tt","disamb tt",5,0,758,758,-0.5,-0.5,758
"1303",48581,0.5,"L2 15",25,"disamb","tt","disamb tt",6,0,454,454,0.5,-0.5,454
"1304",48583,0.5,"L2 15",28,"disamb","tt","disamb tt",5,0,728,728,-0.5,-0.5,728
"1305",48585,0.5,"L2 15",33,"disamb","tt","disamb tt",6,0,970,970,0.5,-0.5,970
"1306",48587,0.5,"L2 15",42,"disamb","tt","disamb tt",7,0,570,570,-0.5,0.5,570
"1307",48589,0.5,"L2 15",45,"disamb","tt","disamb tt",6,0,882,882,0.5,-0.5,882
"1308",48591,0.5,"L2 15",29,"disamb","tt","disamb tt",6,0,780,780,0.5,-0.5,780
"1309",48593,0.5,"L2 15",41,"disamb","tt","disamb tt",6,0,660,660,0.5,-0.5,660
"1310",48595,0.5,"L2 15",31,"disamb","tt","disamb tt",8,0,506,506,0.5,0.5,506
"1311",48597,0.5,"L2 15",47,"disamb","tt","disamb tt",8,0,434,434,0.5,0.5,434
"1312",48598,0.5,"L2 15",37,"disamb","tt","disamb tt",6,0,868,868,0.5,-0.5,868
"1313",48600,0.5,"L2 15",27,"disamb","tt","disamb tt",8,0,376,376,0.5,0.5,376
"1314",48601,0.5,"L2 15",48,"disamb","tt","disamb tt",5,0,998,998,-0.5,-0.5,998
"1315",48603,0.5,"L2 15",40,"disamb","tt","disamb tt",5,0,290,290,-0.5,-0.5,290
"1316",48605,0.5,"L2 15",43,"disamb","tt","disamb tt",8,0,384,384,0.5,0.5,384
"1317",48607,0.5,"L2 15",39,"disamb","tt","disamb tt",8,0,460,460,0.5,0.5,460
"1318",48609,0.5,"L2 15",26,"disamb","tt","disamb tt",7,0,488,488,-0.5,0.5,488
"1319",48610,0.5,"L2 15",44,"disamb","tt","disamb tt",5,0,872,872,-0.5,-0.5,872
"1320",48612,0.5,"L2 15",32,"disamb","tt","disamb tt",5,0,664,664,-0.5,-0.5,664
"1321",48614,0.5,"L2 16",33,"disamb","tt","disamb tt",7,0,346,346,-0.5,0.5,346
"1322",48616,0.5,"L2 16",25,"disamb","tt","disamb tt",7,0,368,368,-0.5,0.5,368
"1323",48618,0.5,"L2 16",36,"disamb","tt","disamb tt",6,0,346,346,0.5,-0.5,346
"1324",48620,0.5,"L2 16",47,"disamb","tt","disamb tt",5,0,582,582,-0.5,-0.5,582
"1325",48622,0.5,"L2 16",48,"disamb","tt","disamb tt",6,0,402,402,0.5,-0.5,402
"1326",48624,0.5,"L2 16",30,"disamb","tt","disamb tt",8,0,1986,1986,0.5,0.5,1986
"1327",48626,0.5,"L2 16",27,"disamb","tt","disamb tt",5,0,1062,1062,-0.5,-0.5,1062
"1328",48628,0.5,"L2 16",41,"disamb","tt","disamb tt",7,0,1462,1462,-0.5,0.5,1462
"1329",48630,0.5,"L2 16",46,"disamb","tt","disamb tt",8,0,234,234,0.5,0.5,234
"1330",48632,0.5,"L2 16",38,"disamb","tt","disamb tt",8,0,346,346,0.5,0.5,346
"1331",48634,0.5,"L2 16",44,"disamb","tt","disamb tt",6,0,238,238,0.5,-0.5,238
"1332",48636,0.5,"L2 16",28,"disamb","tt","disamb tt",6,0,284,284,0.5,-0.5,284
"1333",48638,0.5,"L2 16",31,"disamb","tt","disamb tt",5,0,696,696,-0.5,-0.5,696
"1334",48640,0.5,"L2 16",29,"disamb","tt","disamb tt",7,0,806,806,-0.5,0.5,806
"1335",48642,0.5,"L2 16",37,"disamb","tt","disamb tt",7,0,472,472,-0.5,0.5,472
"1336",48644,0.5,"L2 16",32,"disamb","tt","disamb tt",6,0,606,606,0.5,-0.5,606
"1337",48646,0.5,"L2 16",43,"disamb","tt","disamb tt",5,0,542,542,-0.5,-0.5,542
"1338",48648,0.5,"L2 16",26,"disamb","tt","disamb tt",8,0,480,480,0.5,0.5,480
"1339",48650,0.5,"L2 16",34,"disamb","tt","disamb tt",8,0,374,374,0.5,0.5,374
"1340",48652,0.5,"L2 16",35,"disamb","tt","disamb tt",5,0,644,644,-0.5,-0.5,644
"1341",48654,0.5,"L2 16",42,"disamb","tt","disamb tt",8,0,386,386,0.5,0.5,386
